properties{
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  min_layer = 0,
  max_layer = 2,
  tileset = "01 Max Mraz/indoors_stone",
}

tile{
  layer = 0,
  x = 32,
  y = 48,
  width = 240,
  height = 160,
  pattern = "20_3",
  tileset = "01 Max Mraz/01 oceanset_inside",
}

tile{
  layer = 0,
  x = 168,
  y = -48,
  width = 8,
  height = 96,
  pattern = "98",
  tileset = "01 Max Mraz/01 oceanset_inside",
}

tile{
  layer = 0,
  x = 144,
  y = -48,
  width = 8,
  height = 96,
  pattern = "98",
  tileset = "01 Max Mraz/01 oceanset_inside",
}

tile{
  layer = 0,
  x = 272,
  y = 192,
  width = 32,
  height = 32,
  pattern = "corner.in.2",
}

tile{
  layer = 0,
  x = 272,
  y = 32,
  width = 32,
  height = 80,
  pattern = "wall.right.1",
}

tile{
  layer = 0,
  x = 32,
  y = 192,
  width = 240,
  height = 32,
  pattern = "wall.down.2",
}

tile{
  layer = 0,
  x = 16,
  y = 128,
  width = 32,
  height = 80,
  pattern = "wall.left.1",
}

tile{
  layer = 0,
  x = 272,
  y = 104,
  width = 32,
  height = 96,
  pattern = "wall.right.2",
}

tile{
  layer = 0,
  x = 272,
  y = 16,
  width = 32,
  height = 32,
  pattern = "corner.in.1",
}

tile{
  layer = 0,
  x = 16,
  y = 192,
  width = 32,
  height = 32,
  pattern = "corner.in.3",
}

tile{
  layer = 0,
  x = 48,
  y = 16,
  width = 112,
  height = 32,
  pattern = "wall.up.1",
}

tile{
  layer = 0,
  x = 160,
  y = 16,
  width = 112,
  height = 32,
  pattern = "wall.up.1",
}

tile{
  layer = 0,
  x = 144,
  y = 16,
  width = 8,
  height = 32,
  pattern = "door2.up.left_side",
  tileset = "01 Max Mraz/indoors_stone",
}

tile{
  layer = 0,
  x = 168,
  y = 16,
  width = 8,
  height = 32,
  pattern = "door2.up.right_side",
  tileset = "01 Max Mraz/indoors_stone",
}

tile{
  layer = 0,
  x = 16,
  y = 16,
  width = 32,
  height = 32,
  pattern = "corner.in.4",
}

tile{
  layer = 0,
  x = 152,
  y = 16,
  width = 16,
  height = 32,
  pattern = "bomb_door.up.low",
}

tile{
  layer = 0,
  x = 16,
  y = 32,
  width = 32,
  height = 112,
  pattern = "wall.left.1",
}

tile{
  layer = 0,
  x = 152,
  y = 192,
  width = 16,
  height = 32,
  pattern = "bomb_door.down.low",
}

tile{
  layer = 0,
  x = 168,
  y = 192,
  width = 8,
  height = 32,
  pattern = "door2.down.left_side",
}

tile{
  layer = 0,
  x = 144,
  y = 192,
  width = 8,
  height = 32,
  pattern = "door2.down.right_side",
}

tile{
  layer = 0,
  x = 152,
  y = 192,
  width = 16,
  height = 32,
  pattern = "door2.down.center",
}

tile{
  layer = 0,
  x = 208,
  y = 72,
  width = 8,
  height = 24,
  pattern = "76",
  tileset = "01 Max Mraz/01 oceanset_inside",
}

tile{
  layer = 0,
  x = 216,
  y = 72,
  width = 16,
  height = 24,
  pattern = "77",
  tileset = "01 Max Mraz/01 oceanset_inside",
}

tile{
  layer = 0,
  x = 232,
  y = 72,
  width = 8,
  height = 24,
  pattern = "78",
  tileset = "01 Max Mraz/01 oceanset_inside",
}

tile{
  layer = 0,
  x = 216,
  y = 72,
  width = 16,
  height = 16,
  pattern = "94",
  tileset = "01 Max Mraz/01 oceanset_inside",
}

tile{
  layer = 0,
  x = 144,
  y = 88,
  width = 8,
  height = 56,
  pattern = "21_4",
  tileset = "01 Max Mraz/01 oceanset_inside",
}

tile{
  layer = 0,
  x = 136,
  y = 96,
  width = 8,
  height = 8,
  pattern = "21_4",
  tileset = "01 Max Mraz/01 oceanset_inside",
}

tile{
  layer = 0,
  x = 128,
  y = 104,
  width = 8,
  height = 8,
  pattern = "21_4",
  tileset = "01 Max Mraz/01 oceanset_inside",
}

tile{
  layer = 0,
  x = 120,
  y = 112,
  width = 8,
  height = 8,
  pattern = "21_4",
  tileset = "01 Max Mraz/01 oceanset_inside",
}

tile{
  layer = 0,
  x = 112,
  y = 120,
  width = 56,
  height = 8,
  pattern = "21_4",
  tileset = "01 Max Mraz/01 oceanset_inside",
}

destination{
  name = "destination",
  layer = 0,
  x = 160,
  y = 189,
  direction = 1,
}

teletransporter{
  layer = 0,
  x = 152,
  y = 192,
  width = 16,
  height = 16,
  destination_map = "Boite_à_outils/v3/pnj_items_monnaie/03",
  destination = "destination_2",
}

destination{
  name = "destination_2",
  layer = 0,
  x = 160,
  y = 61,
  direction = 3,
}

teletransporter{
  layer = 0,
  x = 152,
  y = 32,
  width = 16,
  height = 16,
  destination_map = "Boite_à_outils/v3/base_centrale",
}

npc{
  name = "caroline",
  layer = 0,
  x = 96,
  y = 85,
  direction = 3,
  subtype = 1,
  sprite = "npc/witch",
}

npc{
  name = "info",
  layer = 0,
  x = 224,
  y = 93,
  direction = 3,
  subtype = 1,
}

tile{
  layer = 1,
  x = 16,
  y = 0,
  width = 288,
  height = 16,
  pattern = "15",
  tileset = "01 Max Mraz/01 oceanset_inside",
}

tile{
  layer = 1,
  x = 152,
  y = 16,
  width = 16,
  height = 16,
  pattern = "bomb_door.up.high",
}

tile{
  layer = 1,
  x = 304,
  y = 0,
  width = 16,
  height = 240,
  pattern = "15",
  tileset = "01 Max Mraz/01 oceanset_inside",
}

tile{
  layer = 1,
  x = 16,
  y = 224,
  width = 288,
  height = 16,
  pattern = "15",
  tileset = "01 Max Mraz/01 oceanset_inside",
}

tile{
  layer = 1,
  x = 0,
  y = 0,
  width = 16,
  height = 240,
  pattern = "15",
  tileset = "01 Max Mraz/01 oceanset_inside",
}

tile{
  layer = 1,
  x = 16,
  y = 112,
  width = 16,
  height = 16,
  pattern = "bomb_door.left.high",
}

tile{
  layer = 1,
  x = 288,
  y = 112,
  width = 16,
  height = 16,
  pattern = "bomb_door.right.high",
}

tile{
  layer = 1,
  x = 152,
  y = 208,
  width = 16,
  height = 16,
  pattern = "bomb_door.down.high",
}

